pk,movie_id,director_id
8388,481203,72692
8389,419329,1867155
8390,228805,237072
8391,835551,59502
8392,102207,4275
8393,735871,553592
8394,13189,33513
8395,9085,776
8396,726916,1475394
8397,392,5306
8398,1032553,585349
8399,376570,551463
8400,14912,93530
8401,15577,19000
8402,443463,121873
8403,10372,63920
8404,10372,63921
8405,27573,17167
8406,11086,4027
8407,8043,18592
8408,11687,64909
8409,2800,3026
8410,2654,11770
8411,77499,474866
8412,604362,2320163
8413,11335,9789
8414,471335,1871987
8415,9438,44916
8416,2292,19303
8417,532444,2073528
8418,521647,939559
8419,510388,1283526
8420,510388,1361389
8421,526973,227238
8422,9421,38507
8423,15026,71300
8424,15026,671520
8425,525686,2125276
8426,134597,51023
8427,583689,56322
8428,761563,2846787
8429,511785,303056
8430,53896,116607
8431,11071,51677
8432,182,1884
8433,81218,591269
8434,9091,37710
8435,631997,67075
8436,10651,66226
8437,13225,74300
8438,256633,1165392
8439,259695,880
8440,460059,225407
8441,440298,64194
8442,3083,2662
8443,1011985,64151
8444,10794,1927
8445,735131,2042386
8446,38684,87257
8447,38319,64141
8448,11210,29078
8449,11210,1174031
8450,844,12453
8451,569485,1119247
8452,840069,80999
8453,163733,1145352
8454,10843,1032
8455,846167,580800
8456,3001,10001
8457,524348,19014
8458,428449,592493
8459,4477,6349
8460,460071,1033123
8461,823147,1366450
8462,84199,30368
8463,150024,112252
8464,336011,1454850
8465,82696,5065
8466,243,3224
8467,38167,52779
8468,9396,57594
8469,167581,1149217
8470,13944,77162
8471,43209,57207
8472,43209,57274
8473,10243,18392
8474,423333,51533
8475,15641,60045
8476,6073,1704
8477,232,1776
8478,471413,1908487
8479,470114,15335
8480,15379,64195
8481,70670,77965
8482,17494,42171
8483,13936,4065
8484,750253,70221
8485,754067,1366309
8486,9013,769
8487,571785,531737
8488,48773,65981
8489,17663,134306
8490,10336,87130
8491,327331,56578
8492,362637,1518875
8493,83896,81297
8494,19724,52845
8495,3777,5026
8496,817485,2402788
8497,817485,3048836
8498,425505,1377179
8499,425505,1377180
8500,129139,465763
8501,322240,5174
8502,18533,21183
8503,9364,71082
8504,500006,79322
8505,11336,224
8506,457041,19656
8507,426426,11218
8508,85621,138189
8509,14506,280
8510,857553,935531
8511,8391,55439
8512,148284,91552
8513,44977,76451
8514,24248,2087
8515,923787,1495470
8516,689723,225586
8517,268690,1317574
8518,958335,125977
8519,21634,52968
8520,2565,26095
8521,599,3146
8522,892515,932524
8523,716706,1558077
8524,122293,82518
8525,12150,23213
8526,162092,1018897
8527,142329,30956
8528,1106376,3989366
8529,347847,208238
8530,11208,2291
8531,482207,1908536
8532,11934,1223
8533,11934,1224
8534,2334,21647
8535,4543,10707
8536,593,8452
8537,500922,54614
8538,315664,3224
8539,520318,59984
8540,11017,57691
8541,2447,19850
8542,1362,16410
8543,1362,16411
8544,41592,139153
8545,41592,139156
8546,467909,54507
8547,8818,9168
8548,241258,132876
8549,25523,44114
8550,12163,6431
8551,144,2303
8552,453278,1395183
8553,18438,108536
8554,13922,21053
8555,11966,19142
8556,288036,217587
8557,651610,21677
8558,455605,64568
8559,455605,1338018
8560,9972,38689
8561,793147,3300798
8562,12192,73588
8563,8703,55728
8564,433630,1734213
8565,242310,79279
8566,38410,77147
8567,2604,1152
8568,572164,2206352
8569,529962,44740
8570,10126,2778
8571,663866,1675779
8572,660698,223266
8573,631060,72205
8574,631060,72206
8575,463461,1043155
8576,463461,1134943
8577,30636,4956
8578,512263,930012
8579,408439,1668245
8580,251994,27846
8581,592741,572028
8582,520725,67717
8583,18975,18308
8584,18387,8328
8585,12613,73121
8586,8333,15663
8587,523773,18281
8588,407627,1282041
8589,205126,1187609
8590,9058,13563
8591,811634,1207107
8592,123109,45996
8593,34376,59023
8594,28176,1776
8595,1027383,2367848
8596,532812,229180
8597,151535,85561
8598,14139,118303
8599,553301,1932178
8600,460399,1247708
8601,355111,1350796
8602,786705,1533252
8603,14211,16730
8604,513045,71280
8605,1040531,2092176
8606,921655,102634
8607,65180,1079297
8608,8766,55948
8609,8766,176246
8610,599960,145130
8611,77887,2216
8612,28211,56205
8613,561362,1288727
8614,772272,1332325
8615,467632,8676
8616,1075519,1197441
8617,31962,11834
8618,15582,57436
8619,785533,182892
8620,253344,56717
8621,14043,41549
8622,18444,35318
8623,47333,24657
8624,17339,9915
8625,670428,1038001
8626,3780,5026
8627,709629,102329
8628,362826,1177180
8629,667141,210355
8630,255505,1010158
8631,2440,10099
8632,783127,3235460
8633,622855,109692
8634,632322,557383
8635,433627,52576
8636,310135,585933
8637,310135,585934
8638,310135,1397786
8639,5852,46085
8640,19457,20561
8641,11583,4782
8642,702621,26714
8643,9474,57639
8644,369552,554289
8645,783753,2930735
8646,452832,23227
8647,936960,84437
8648,567690,19311
8649,41471,80702
8650,22821,54795
8651,11027,19450
8652,661950,63423
8653,73530,571455
8654,10207,46085
8655,2323,23968
8656,8398,54827
8657,14945,227555
8658,285423,27005
8659,624808,22807
8660,17379,39819
8661,724475,1218980
8662,724475,2804716
8663,24748,18854
8664,48246,30691
8665,9545,26648
8666,259954,82937
8667,64246,81495
8668,440642,107720
8669,431821,1835795
8670,11114,25558
8671,538207,583537
8672,517024,2018948
8673,24584,103586
8674,10774,39996
8675,61952,132452
8676,18500,69741
8677,1883,5281
8678,641960,77162
8679,11260,53177
8680,990493,1495470
8681,6037,47498
8682,706774,2169229
8683,9490,57691
8684,618416,98553
8685,13497,80215
8686,851977,3163137
8687,452030,1043960
8688,306745,71548
8689,421017,1881539
8690,421017,1881540
8691,12724,73409
8692,11951,21544
8693,400610,21440
8694,9647,7187
8695,563067,224750
8696,530723,1620987
8697,39857,92831
8698,164558,57492
8699,77883,22676
8700,10242,18392
8701,421658,90812
8702,8873,56155
8703,16295,6482
8704,140818,225814
8705,267,309
8706,604360,2320161
8707,49948,5690
8708,49948,12824
8709,49948,56146
8710,49948,56147
8711,49948,65531
8712,49948,74297
8713,49948,74298
8714,49948,74299
8715,17532,65817
8716,346671,52479
8717,12104,9168
8718,13416,36602
8719,11832,70636
8720,220,2746
8721,822264,3294350
8722,865559,152249
8723,13812,77147
8724,10748,21677
8725,10748,56710
8726,303991,69371
8727,759054,37092
8728,2103,1884
8729,695,9789
8730,240341,16142
8731,471507,54025
8732,10923,21981
8733,552660,91614
8734,25472,94075
8735,26648,67750
8736,465136,566328
8737,701944,2093900
8738,469916,45996
8739,14239,16384
8740,8202,54025
8741,11082,68085
8742,448779,1049951
8743,18519,64099
8744,13335,68843
8745,13335,68844
8746,10173,56998
8747,9667,40307
8748,1122542,4044534
8749,765869,1193554
8750,653610,1303270
8751,9550,607
8752,277834,15810
8753,277834,15811
8754,9664,57138
8755,70338,87565
8756,22494,93468
8757,228970,69371
8758,1694,27991
8759,15259,1027168
8760,13282,101377
8761,49494,17350
8762,6404,6818
8763,11384,12840
8764,13701,57851
8765,612304,1516035
8766,696374,935563
8767,587130,57581
8768,89185,1230252
8769,33613,76325
8770,11463,9915
8771,657811,1542438
8772,377264,190090
8773,35169,11873
8774,10227,5763
8775,289269,21931
8776,336560,1456572
8777,137321,5575
8778,1946,224
8779,834143,1533185
8780,616251,221158
8781,428399,18184
8782,233,648
8783,1111867,4005516
8784,479226,144195
8785,11853,42171
8786,575776,2219327
8787,459202,80602
8788,995012,1243447
8789,508664,110427
8790,494974,98750
8791,37412,64114
8792,9666,20310
8793,50435,188517
8794,12177,71527
8795,12211,71901
8796,575094,1531822
8797,107008,38595
8798,1112548,1016214
8799,467922,1848720
8800,220845,1205985
8801,8691,22467
8802,329833,7399
8803,10836,27991
8804,9424,33316
8805,2989,29342
8806,807474,3015862
8807,10546,65602
8808,10032,57962
8809,724846,1053172
8810,353576,1188812
8811,660262,7743
8812,565179,1108174
8813,1075175,1504740
8814,514754,2009739
8815,433247,11701
8816,2054,18356
8817,685691,223
8818,959558,1280765
8819,433694,1982161
8820,9570,47893
8821,622668,2318195
8822,99770,64575
8823,30431,15148
8824,123338,270960
8825,752883,2813918
8826,606625,1809758
8827,59408,43553
8828,507612,1462014
8829,11206,9855
8830,138,1496
8831,737043,2756513
8832,636565,1314015
8833,174321,154521
8834,312791,80006
8835,312791,80013
8836,872497,1175482
8837,762469,40282
8838,762469,59248
8839,11884,14692
8840,4985,18392
8841,413337,1675349
8842,287233,23683
8843,287233,92317
8844,9430,11694
8845,57361,75915
8846,4105,578
8847,19819,15175
8848,503917,270960
8849,503917,1113443
8850,482598,1907873
8851,711,5216
8852,1033548,1310583
8853,1033548,3220510
8854,36073,142411
8855,204,2559
8856,680860,1561688
8857,290,1223
8858,290,1224
8859,429189,1243
8860,70462,20718
8861,13122,5140
8862,759,11435
8863,487083,1525872
8864,976293,1262727
8865,15749,34970
8866,10890,8858
8867,219,309
8868,480572,87494
8869,27324,26882
8870,20410,88623
8871,295151,1140583
8872,448095,932088
8873,26264,43954
8874,288737,1356904
8875,47120,100134
8876,37347,8500
8877,62215,42
8878,724885,2029267
8879,152259,16829
8880,13567,74671
8881,206563,468
8882,24420,57270
8883,383785,44916
8884,295887,80523
8885,32916,23683
8886,32916,92317
8887,16304,101073
8888,16304,101074
8889,270007,33254
8890,10551,39996
8891,995206,1360022
8892,50388,131081
8893,177888,150207
8894,18988,12009
8895,9710,47893
8896,8286,19069
8897,9469,5281
8898,7227,52094
8899,874,4065
8900,845,2636
8901,338,4780
8902,512218,1999685
8903,17689,190
8904,9009,8574
8905,12498,879
8906,12212,9039
8907,825597,197
8908,424121,142013
8909,16248,18254
8910,4944,1223
8911,4944,1224
8912,11529,17167
8913,596,8500
8914,12143,39104
8915,9062,133259
8916,752867,1678747
8917,12123,12989
8918,10833,58178
8919,1613,17268
8920,611468,571138
8921,9886,59997
8922,10535,65548
8923,56743,224875
8924,177945,25645
8925,16236,80161
8926,57157,52443
8927,10911,18669
8928,505953,157738
8929,119552,58603
8930,11121,3556
8931,8079,8311
8932,718633,4587
8933,383121,27005
8934,48844,61244
8935,4176,39996
8936,346470,1315177
8937,39204,101915
8938,11667,1726
8939,26175,70862
8940,9588,18254
8941,4722,39104
8942,892068,2214145
8943,241843,1276823
8944,241843,1276825
8945,791568,2192606
8946,441531,92831
8947,241254,1024823
8948,5156,12329
8949,1879,4081
8950,80794,1037789
8951,10766,9108
8952,1809,8297
8953,9945,11770
8954,279281,934319
8955,279281,2057757
8956,3076,25165
8957,1007427,18697
8958,175774,239235
8959,869025,77162
8960,648990,1021765
8961,417678,1572145
8962,638449,1285848
8963,52744,140354
8964,24873,19244
8965,514995,970156
8966,10786,10586
8967,471564,2683637
8968,244458,20659
8969,9415,56998
8970,26515,60261
8971,42113,20025
8972,413114,1162695
8973,12508,18356
8974,13341,564
8975,48231,224
8976,16729,2166
8977,428791,1717945
8978,1004173,1202934
8979,795607,2217620
8980,1014629,1772266
8981,2020,20779
8982,18885,36147
8983,4481,20718
8984,585831,1453807
8985,10135,63943
8986,700563,1511274
8987,183662,83403
8988,65851,56578
8989,2882,20718
8990,19165,90864
8991,11338,4610
8992,280996,15557
8993,59210,7017
8994,21301,70777
8995,461387,1910966
8996,10023,7190
8997,15805,35267
8998,11775,1223
8999,11775,1224
9000,440762,19303
9001,250124,177532
9002,14013,12987
9003,289153,125037
9004,440597,26714
9005,1365,12995
9006,67911,66512
9007,25493,98132
9008,9809,59410
9009,8583,9182
9010,432787,1449583
9011,912826,3633512
9012,12201,10702
9013,16211,37360
9014,9715,2178
9015,11826,66728
9016,616063,207749
9017,2897,20412
9018,718871,2615301
9019,11419,69353
9020,75900,133502
9021,16314,12962
9022,14177,62116
9023,21575,17496
9024,13187,94011
9025,12590,28239
9026,86837,6011
9027,624713,1406409
9028,27352,51572
9029,10564,34481
9030,47166,5452
9031,16268,2878
9032,550089,1136052
9033,21915,88060
9034,901,13848
9035,144204,1097527
9036,777,11528
9037,768726,1045394
9038,46441,74661
9039,418896,947056
9040,523077,1930866
9041,11372,14520
9042,767254,1571618
9043,566805,1773158
9044,73499,7865
9045,633515,1692687
9046,42661,2087
9047,15775,40243
9048,13190,78451
9049,271116,1043246
9050,58235,227545
9051,6418,5655
9052,438640,144945
9053,9676,1150
9054,261037,16852
9055,200505,8858
9056,8338,8557
9057,489430,531105
9058,329289,1436122
9059,7007,648
9060,241239,556172
9061,1013228,3111522
9062,974782,2415587
9063,423414,56998
9064,69798,1218992
9065,8491,16544
9066,270938,5917
9067,11904,8246
9068,777270,11181
9069,10891,26479
9070,49852,58728
9071,713,10757
9072,244267,45459
9073,219572,110511
9074,401847,177532
9075,1092193,965309
9076,23919,16008
9077,522,510
9078,503616,13426
9079,13955,37021
9080,11963,2226
9081,11896,518
9082,303,2636
9083,525946,1376980
9084,525946,1670558
9085,809970,1549818
9086,367401,1176843
9087,14433,76882
9088,250734,4453
9089,13975,20556
9090,387846,1303316
9091,32823,52934
9092,11843,1927
9093,9796,57082
9094,14181,24294
9095,13018,74101
9096,627661,1201486
9097,458027,1384641
9098,14750,70008
9099,388862,57082
9100,987573,572028
9101,13199,587
9102,1580,2636
9103,507773,2198187
9104,512901,1399219
9105,944664,1063332
9106,700186,1702023
9107,582913,57557
9108,440626,23440
9109,91257,1202528
9110,4241,17282
9111,617762,939337
9112,422766,62872
9113,64252,137495
9114,3109,8500
9115,442065,16829
9116,17455,58209
9117,17443,13563
9118,8649,1032
9119,2116,21712
9120,10784,66777
9121,301729,1382921
9122,15485,200011
9123,299245,1401541
9124,299245,1401542
9125,9872,4600
9126,390056,35550
9127,182560,144519
9128,19004,24346
9129,348668,95972
9130,746131,17496
9131,699102,1512795
9132,261111,42205
9133,70587,61244
9134,25853,53212
9135,28324,31775
9136,9691,7187
9137,13706,21161
9138,13706,93298
9139,13706,93299
9140,9922,1269
9141,1115518,1349122
9142,44132,130313
9143,687,504
9144,987337,1539469
9145,987337,1633104
9146,987337,3040939
9147,987337,3212776
9148,60670,2406
9149,430231,583479
9150,430231,1074560
9151,151026,146996
9152,8967,30715
9153,455551,21701
9154,16763,65420
9155,8849,56106
9156,762879,58375
9157,14903,77544
9158,567733,98537
9159,48395,145228
9160,9282,57125
9161,13398,40333
9162,507441,1371823
9163,84348,40863
9164,84348,66681
9165,84348,88556
9166,84348,101542
9167,84348,98631
9168,84348,141962
9169,84348,1039527
9170,84348,1039528
9171,84348,1039529
9172,308529,57082
9173,267192,1187130
9174,9624,23880
9175,21452,102033
9176,18476,71329
9177,2028,11649
9178,1396,8452
9179,205081,1224842
9180,205081,2790377
9181,138977,439915
9182,28764,101915
9183,402897,88926
9184,22660,5834
9185,9890,7908
9186,730047,36588
9187,441701,54526
9188,686245,231705
9189,11864,5231
9190,11678,10702
9191,665828,2419
9192,5820,47640
9193,802504,1336104
9194,802504,1531852
9195,560008,166995
9196,25508,10146
9197,57703,107730
9198,41965,57851
9199,942713,3015705
9200,37565,21677
9201,37565,56710
9202,891,6349
9203,423899,3224
9204,40751,12453
9205,31938,51875
9206,261103,1304466
9207,168098,20133
9208,11217,52049
9209,9611,58178
9210,7857,4415
9211,11787,33064
9212,112949,5306
9213,1065796,2363057
9214,93,834
9215,10409,6201
9216,10345,64877
9217,3053,3556
9218,11706,29962
9219,12481,70334
9220,291270,202
9221,291270,1019303
9222,16850,40199
9223,9669,26875
9224,77949,582918
9225,18665,548474
9226,499319,61069
9227,453133,1702035
9228,30197,14639
9229,18890,21879
9230,18890,64949
9231,18890,65855
9232,18890,1109913
9233,10466,24318
9234,666,8574
9235,767756,2744245
9236,30628,106613
9237,30628,106614
9238,20857,53177
9239,34204,44683
9240,369192,16959
9241,369192,16960
9242,105001,137143
9243,8840,18878
9244,482150,1072778
9245,127372,16785
9246,328111,124748
9247,83533,2710
9248,30074,96337
9249,37141,43468
9250,331962,1443611
9251,332,4759
9252,397415,63423
9253,13279,58689
9254,11002,58220
9255,281,14392
9256,269,3776
9257,30178,105799
9258,13524,35318
9259,31046,57895
9260,1989,12453
9261,9263,15798
9262,528085,1505073
9263,503619,1061773
9264,506763,26760
9265,808090,1467021
9266,31646,2710
9267,542917,212687
9268,11540,54222
9269,1480,40
9270,843932,1077578
9271,515789,2266314
9272,39264,30561
9273,199575,1323509
9274,73529,571455
9275,992536,3602980
9276,921353,567462
9277,858815,1622886
9278,492452,3290
9279,15393,190
9280,13195,28898
9281,506863,112833
9282,44629,114334
9283,10973,33883
9284,702525,76100
9285,702525,1324172
9286,491633,175450
9287,1023133,552565
9288,11850,648
9289,331446,85822
9290,945703,1292116
9291,888321,65062
9292,818192,1504645
9293,5146,41549
9294,418078,1423660
9295,21588,87680
9296,10451,1614
9297,10218,11694
9298,491283,150098
9299,33408,129941
9300,15152,67717
9301,2007,20629
9302,45242,36147
9303,23742,19303
9304,429197,55710
9305,204794,225508
9306,795230,1537065
9307,602307,1637776
9308,12102,6729
9309,10145,52629
9310,895,8452
9311,14158,56578
9312,354861,5387
9313,8833,56033
9314,3089,11435
9315,653127,2473962
9316,431742,1205872
9317,157058,130051
9318,68179,1098477
9319,828853,56578
9320,234004,19499
9321,234004,71269
9322,45662,12107
9323,300386,34921
9324,300386,34922
9325,828613,67361
9326,12219,15175
9327,401200,4453
9328,606,2226
9329,101173,5469
9330,17897,82505
9331,5951,19852
9332,14384,16888
9333,13754,56343
9334,10160,2042
9335,1266,19769
9336,627087,2399109
9337,99367,154547
9338,14553,4956
9339,10154,64030
9340,666624,36804
9341,643882,182892
9342,444539,90
9343,319888,974
9344,15856,12011
9345,7095,1776
9346,14208,2388
9347,14533,21136
9348,8346,54644
9349,12138,71418
9350,489931,859754
9351,27310,97555
9352,526051,140192
9353,301875,132964
9354,24619,124390
9355,9584,7767
9356,968438,62541
9357,109421,1884
9358,11317,34611
9359,13041,55119
9360,4012,30458
9361,616064,182892
9362,24575,52094
9363,611562,92062
9364,10479,15175
9365,1011480,126137
9366,715123,2386
9367,664416,5953
9368,451997,1293686
9369,5279,9789
9370,1117061,3490245
9371,22787,58498
9372,444308,32250
9373,21705,150660
9374,21705,1229448
9375,436274,1501942
9376,436274,1742666
9377,434119,1863287
9378,96936,1769
9379,27902,8876
9380,793002,1680904
9381,28512,21475
9382,910,11435
9383,20726,6592
9384,1117736,2201775
9385,543540,154547
9386,9726,578
9387,2453,18254
9388,1112552,85670
9389,11782,11401
9390,23966,96323
9391,23966,96324
9392,286387,85561
9393,859864,2473962
9394,44945,14409
9395,271674,73460
9396,398929,1186076
9397,913814,1937845
9398,419704,20561
9399,9912,21370
9400,43643,129723
9401,281780,1024391
9402,16761,80739
9403,16761,80740
9404,394374,992771
9405,740903,146801
9406,2959,29009
9407,88794,190
9408,1027014,3326242
9409,624620,1226715
9410,624620,1242988
9411,14059,61244
9412,420426,144536
9413,124459,93419
9414,441183,1893
9415,66657,548474
9416,1406,33485
9417,149910,61244
9418,694940,1908510
9419,1630,3974
9420,100542,1279436
9421,623521,142947
9422,4978,40345
9423,379,1223
9424,379,1224
9425,672647,1384266
9426,199584,548666
9427,11172,18323
9428,332340,1218992
9429,47406,5970
9430,28808,102033
9431,617127,208527
9432,335791,25873
9433,79379,44113
9434,722778,56194
9435,252512,5656
9436,11382,1243
9437,12262,5140
9438,10711,13776
9439,460557,18899
9440,4032,34611
9441,20986,109191
9442,15764,6349
9443,587562,57917
9444,587562,1555020
9445,10098,13848
9446,845140,1402420
9447,101907,90367
9448,614488,1807614
9449,614488,2152887
9450,475132,971292
9451,341006,59998
9452,255413,1243962
9453,14919,34934
9454,14919,35270
9455,10170,64061
9456,617397,84990
9457,301355,72611
9458,85889,76965
9459,348089,1384516
9460,348089,1485823
9461,22796,16837
9462,407887,78866
9463,293670,75915
9464,283564,121845
9465,283564,229904
9466,283564,1099678
9467,283564,1114544
9468,283564,1417357
9469,65364,84982
9470,65364,240976
9471,146198,53333
9472,62837,1270
9473,15383,3831
9474,1124531,86629
9475,585077,1117479
9476,13466,4945
9477,412519,62116
9478,12703,22461
9479,18120,82724
9480,733317,2742953
9481,9981,54584
9482,431261,474199
9483,8665,14392
9484,687558,1367688
9485,187596,32593
9486,63493,21808
9487,44603,190
9488,26953,52268
9489,359790,76325
9490,279229,239235
9491,279229,1459484
9492,13612,63208
9493,38842,21792
9494,22244,27992
9495,19086,51572
9496,12519,72624
9497,10699,3224
9498,8420,53767
9499,161822,1018897
9500,691812,46957
9501,37903,6011
9502,664574,2512736
9503,413362,57113
9504,16081,2087
9505,108777,1007524
9506,273153,73654
9507,9585,58080
9508,158,1843
9509,255157,80660
9510,636,1
9511,313263,58616
9512,153104,190100
9513,11037,64508
9514,655082,1422940
9515,532321,1624751
9516,532321,1627343
9517,308032,229482
9518,9008,638
9519,31170,1228713
9520,6575,51851
9521,210258,225507
9522,9294,12962
9523,962697,3506585
9524,461054,204553
9525,873125,224372
9526,38582,30561
9527,8290,11195
9528,135309,27005
9529,999141,2163601
9530,13528,14674
9531,7295,52371
9532,788977,119293
9533,473309,1879788
9534,432527,42804
9535,333674,1183516
9536,505192,25645
9537,34806,113225
9538,347866,1485381
9539,54113,107274
9540,10005,61848
9541,620249,2377386
9542,582681,238449
9543,6962,51601
9544,26180,58838
9545,11202,13265
9546,4958,4135
9547,11676,4489
9548,385360,40508
9549,428836,142687
9550,9966,21905
9551,9966,31033
9552,13008,62514
9553,9960,60981
9554,11862,56106
9555,547404,2166752
9556,385737,1031943
9557,12723,19969
9558,10326,58712
9559,623409,2573455
9560,334527,17183
9561,83,640
9562,30924,95329
9563,10339,6593
9564,660803,2311182
9565,347984,73875
9566,278774,118463
9567,68942,62410
9568,8978,58324
9569,81870,26760
9570,12634,58294
9571,756187,1223175
9572,12919,54590
9573,403,5696
9574,135531,937799
9575,8198,13015
9576,217923,26760
9577,1610,18030
9578,23943,90661
9579,11675,58712
9580,37627,13284
9581,462919,1384266
9582,432615,1074666
9583,55420,45459
9584,17908,46297
9585,17038,115624
9586,10406,56911
9587,9458,23393
9588,7341,102634
9589,6877,46076
9590,260063,97555
9591,644089,65225
9592,611207,1224778
9593,26302,95066
9594,372758,1074547
9595,15797,16590
9596,593680,61703
9597,805051,57917
9598,805051,2191393
9599,11802,71267
9600,6472,28904
9601,920394,1760505
9602,558915,1507725
9603,32528,44644
9604,79735,37360
9605,18331,3663
9606,4226,35479
9607,20126,4955
9608,16643,18356
9609,531380,148884
9610,532671,150630
9611,497984,12099
9612,9826,18254
9613,12246,130938
9614,201676,1363226
9615,255692,43526
9616,77987,21183
9617,453201,190
9618,70578,5572
9619,1078695,3890965
9620,9813,59466
9621,14412,8844
9622,16538,17871
9623,718350,2284098
9624,27551,45572
9625,17467,81913
9626,324560,80630
9627,127544,16137
9628,12838,1642
9629,12838,66022
9630,10589,11091
9631,839678,51023
9632,27431,4955
9633,180147,1167724
9634,543831,2112863
9635,11162,28898
9636,995321,2619632
9637,455957,1150
9638,16186,77441
9639,74725,137467
9640,12715,18669
9641,2269,23430
9642,77234,145867
9643,290727,80948
9644,290727,1367409
9645,695596,87565
9646,205601,1193597
9647,9913,1978
9648,499,6817
9649,17905,82461
9650,10385,3092
9651,423377,229180
9652,12146,6159
9653,537655,79545
9654,76115,554281
9655,76115,1122354
9656,28377,100616
9657,16335,144519
9658,425194,1030346
9659,11371,7908
9660,9988,52049
9661,461615,1207953
9662,461615,1832456
9663,104755,16848
9664,370755,4429
9665,73935,57434
9666,575479,236889
9667,17911,65242
9668,14881,14520
9669,64494,98136
9670,26843,66203
9671,222899,3227
9672,664046,2611105
9673,524247,119419
9674,318781,46680
9675,271708,1136052
9676,14030,13294
9677,11068,11649
9678,38027,2087
9679,16131,64141
9680,10868,42171
9681,10761,66548
9682,67913,65594
9683,10839,7767
9684,505914,1980506
9685,264525,76864
9686,64847,239934
9687,28739,101542
9688,26263,18669
9689,94901,1090812
9690,1021574,3674180
9691,8453,35784
9692,16307,80261
9693,10025,18281
9694,751391,2578785
9695,8986,24318
9696,763532,189230
9697,435126,57865
9698,16246,58499
9699,9962,61069
9700,7501,16304
9701,7501,16305
9702,9794,47364
9703,529149,92730
9704,59861,31
9705,10724,190
9706,550201,1267917
9707,144616,21161
9708,262551,1067317
9709,262551,1186076
9710,432139,581172
9711,432139,1340556
9712,853376,3165035
9713,10258,62047
9714,933045,2347286
9715,84354,930713
9716,11888,13581
9717,8672,6818
9718,14611,35269
9719,14611,87170
9720,14611,87177
9721,327418,34922
9722,419835,144519
9723,1433,10828
9724,10720,59026
9725,376134,82226
9726,152747,556172
9727,1594,1927
9728,759923,2840781
9729,759923,2840783
9730,68727,2034
9731,8869,56150
9732,892835,1148217
9733,400090,164554
9734,787009,2883290
9735,664300,1976040
9736,11379,18179
9737,965890,1473453
9738,27759,2765
9739,435800,26760
9740,74849,49949
9741,74849,79462
9742,59965,6482
9743,24750,1788
9744,13477,16837
9745,13635,58324
9746,2637,11676
9747,374251,1553766
9748,374251,1635364
9749,262391,225142
9750,209189,90575
9751,11246,58209
9752,9039,46085
9753,28761,190
9754,968739,1452603
9755,600479,1186852
9756,503125,166754
9757,523371,1689637
9758,393003,141814
9759,41428,58608
9760,17314,97555
9761,10127,61824
9762,156708,182009
9763,33320,40333
9764,14704,77173
9765,418680,133502
9766,718100,107274
9767,826680,1184816
9768,37557,607
9769,23998,94011
9770,946327,1637113
9771,3509,564
9772,363093,557736
9773,329981,1174090
9774,225914,133115
9775,13389,18250
9776,550035,45037
9777,24264,6778
9778,1036956,1464049
9779,1036956,2702890
9780,1036956,3787961
9781,811704,1816727
9782,35717,27977
9783,9621,11649
9784,768939,1339364
9785,49214,1294627
9786,156711,57408
9787,47094,1063123
9788,30618,145612
9789,421467,1178751
9790,12650,73253
9791,492565,7132
9792,11257,54441
9793,653346,1179066
9794,414420,1710125
9795,12903,113896
9796,20850,4695
9797,411728,17655
9798,13051,12028
9799,10654,3974
9800,4474,8858
9801,934207,1455815
9802,934207,2101968
9803,50727,1296327
9804,13908,20824
9805,10632,15175
9806,3116,19304
9807,209451,190
9808,13815,52358
9809,515042,1027910
9810,515042,1403129
9811,10333,10400
9812,9663,11770
9813,3989,34517
9814,930094,3394148
9815,557968,2644294
9816,341689,17114
9817,630766,167134
9818,630766,588663
9819,630766,1135326
9820,630766,1278653
9821,630766,1390354
9822,630766,1529794
9823,630766,1583598
9824,630766,1858168
9825,630766,1913999
9826,630766,2409493
9827,417643,233263
9828,1257,7145
9829,256924,15892
9830,211387,57027
9831,360814,1042010
9832,11081,40256
9833,7229,38507
9834,1537,7017
9835,597856,1210938
9836,245473,38692
9837,421465,1394656
9838,437,3115
9839,40829,83736
9840,13509,44056
9841,236,3045
9842,717151,104561
9843,401371,81850
9844,26881,19138
9845,26881,166073
9846,12775,10491
9847,355193,1498167
9848,90730,30956
9849,913766,1734162
9850,728118,4634
9851,1119873,3668454
9852,1053419,1282329
9853,21299,94787
9854,276905,1448215
9855,147773,105648
9856,147773,161932
9857,640882,146836
9858,50135,57035
9859,50135,66942
9860,21734,2636
9861,21930,89166
9862,741335,131564
9863,12924,74091
9864,23056,555978
9865,88005,71551
9866,12707,20412
9867,12710,12936
9868,394117,118415
9869,2061,21183
9870,976912,1551205
9871,513324,2040953
9872,417503,142005
9873,493125,1776885
9874,7873,19769
9875,517088,13520
9876,275458,31775
9877,11950,67767
9878,8427,31024
9879,537739,2422289
9880,10619,26760
9881,2001,20561
9882,515333,2015758
9883,394394,82194
9884,11033,1150
9885,24920,29433
9886,471831,1909591
9887,9280,1150
9888,21717,94096
9889,2657,23964
9890,40739,64114
9891,526429,230411
9892,119738,61175
9893,10397,9168
9894,13320,13284
9895,11694,70262
9896,9367,2294
9897,4024,11983
9898,30959,76978
9899,3064,716
9900,2275,12786
9901,1075,15254
9902,603921,2318195
9903,62838,1201
9904,41244,26760
9905,397,8844
9906,41308,125071
9907,768334,2305272
9908,768334,2456774
